id,origine,numero_isic,type_event,date,nature,region,lieu,niveau_gravite,annee
,Réseau,30376,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-02-05,Un agent circulation ne prend pas les mesures de rétention et de remise d'ordre malgré un signalement d'un tiers pour un dysfonctionnement d'un PN,NAQ,Merignac (33),4.0,2020
34931.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-02-21,"Malgré l'ordre reçu, un train aborde à 80km/h au lieu de 30 une zone de dérangement de passage à niveau",OCC,Estancarbon,3.25,2020
,Cause Tiers Réseau,30562,Déraillement,2020-03-05,Un TGV déraille suite à un affaissement de talus causé par des intempéries,GE,Ingenheim (67),5.0,2020
35325.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-03-14,Un conducteur ne respecte pas la vitesse imposée par un ordre imposé par le dérangement d'un passage à niveau,HDF,Feuquières (60),3.25,2020
,Réseau,30695,Défaillance voie,2020-03-16,Un engin d'enregistrement détecte un joint de rail présentant une ouverture de 10 cm,GE,Alibaudières (10),3.0,2020
34980.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-03-17,Un conducteur franchit un carré violet fermé lors d'une mise à quai,IDF,Bretigny,3.0,2020
,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-04-02,Un train de voyageurs franchit deux carrés violet au départ d'une gare,IDF,Montereau (77),3.0,2020
,Réseau,30975,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-05-20,Plusieurs trains circulent sans remise d'ordre sur une aiguille en défaut de contrôle dans son autre position,GE,Metz,4.0,2020
,Réseau,30920,Franchissement intempestif d'un signal d'arrêt fermé,2020-05-26,"Arrêté à un carré fermé pour recevoir un ordre, un train de l'Infra se remet en marche et franchit le carré toujours fermé",BFC,Macon,4.0,2020
,Réseau,31246,Défaillance voie,2020-06-01,Découverte en juin 2020 qu'une mesure de Mauzin du 01/04/19 imposait l'arrêt des circulations sans mesures effectivement prises.,AURA,Neussargues,3.8000000000000003,2020
,Réseau,30963,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-06-04,Un agent-circulation ne prend pas les mesures pour arrêter un train de voyageurs se dirigeant vers un PN signalé en raté d'ouverture,NMD,La Brèque (76),4.0,2020
,Réseau,31039,Incident grave de signalisation,2020-06-06,"Lors de travaux, un signal présente des indications anormales et contraires à la sécurité",IDF,Nogent le Perreux (94),4.0,2020
,Réseau,31090,Réception sur voie occupée,2020-06-23,"Lors d'une mise à quai, une rame vide est reçue intempestivement sur une voie déjà occupée par un train de voyageurs",AURA,Lyon Perrache,3.9274789562289554,2020
,Réseau,31086,RFC,2020-06-25,Un train franchit un passage à niveau barrières ouvertes suite à une erreur lors d'une opération de maintenance,IDF,Igny (91),4.0,2020
35642.0,Indéterminé,,Portes ouvertes sur train de voyageurs en circulation,2020-07-27,"A l'occasion d'une observation de son train en ligne, le conducteur détecte une porte ouverte",PACA,Miramas,3.4545454545454546,2020
,Réseau,31365,Défaillance voie,2020-08-02,Un agent de maintenance en tournée de surveilllance dans un train de voyageurs détecte un mouvement anormal causé par une déformation de la voie suite aux fortes chaleurs,OCC,Nimes,3.8000000000000003,2020
,Réseau,31426,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-08-04,Des agents circulation ne prennent pas de mesures de remises d'ordre suite à un signalement de barrière de passage à niveau endommagée,GE,Chenevières (54),4.0,2020
,Réseau,31384,Franchissement intempestif d'un signal d'arrêt fermé,2020-08-04,Le conducteur d'un train de SNCF Réseau franchit un carré fermé,BRE,Rennes,4.0,2020
,Réseau,31491,DeshuntageH,2020-08-24,Un deshuntage d'un engin de mesure est constaté suite à une importante pollution du rail par de la graisse,PDL,Nantes,3.9353223769558334,2020
35856.0,Cause Tiers Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-08-28,Un conducteur de TGV commercial oublie de limiter sa vitesse sur une portion de LGV dont il doit assurer la reconnaissance,CVL,Entre Vendôme et Courtalain,3.357142857142857,2020
35931.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-09-01,Un conducteur de TER GV oublie de limiter sa vitesse sur une portion de LGV dont il doit assurer la reconnaissance,HDF,LGV entre Arras et Calais,3.25,2020
,Réseau,31593,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-09-02,Un train de voyageurs circule sans ordre de restriction alors qu'un agent de maintenance est présent près des voies suite à une divagation de bestiaux,GE,Toul (54),4.0,2020
,Voyageur,,NRO,2020-09-02,"Un conducteur franchit à vitesse normale un PN en raté d'ouverture, suite à une erreur dans l'exécution de l'ordre reçu",OCC,Villenouvelle (31),3.362824675324675,2020
35930.0,Voyageur,,Erreur grave de procédure,2020-09-08,Une rame se met en mouvement pour garage alors qu'une opération de désavitaillement est en cours,IDF,Paris Est,4.0,2020
36020.0,Voyageur,,Défaut de mesures de protection travaux,2020-09-18,"Suite à erreur du conducteur sur son point d'arrêt, un TGV s'arrête en gare avec la rame de queue hors quai, avec descente de voyageurs dans les voies",AURA,Bourg en Bresse,3.3840638528138527,2020
35995.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-09-20,"Distrait par un voyageur lors de la desserte, un conducteur se met en mouvement sans observer le carré fermé devant lui",IDF,Bibliothèque François Mitterand,3.0,2020
,Réseau,31776,Erreur grave de procédure,2020-09-30,Une anomalie sur une boite d'essieux est détectée par un agent voie regardant le train au défilé,NAQ,Dax,4.0,2020
36240.0,Voyageur,,Incendie à bord d’un train,2020-10-09,Un incendie sur l'engin moteur d'un train de voyageurs nécessite l'intervention des pompiers,NMD,Bréauté,4.0,2020
36539.0,Voyageur,,Dépassement de la vitesse limite de plus de 40 km/h,2020-10-15,"Suite à une erreur de repérage, le conducteur d'un train vide de voyageurs freine trop tardivement pour respecter un ordre relatif à un PN en dérangement.",PACA,Carnoules (83),3.25,2020
,Réseau,32022,circulation intempestive d’un train en sens inverse,2020-10-16,Un train est autorisé à revenir en arrière sur IPCS sans que le sens secours soit établi,GE,Fegersheim (67),3.9234006734006734,2020
36484.0,Voyageur,,Franchissement intempestif d'un signal d'arrêt fermé,2020-11-04,Le conducteur d'une locomotive franchit un carré violet fermé et déraille sur un taquet dérailleur,IDF,Villeneuve St Georges,3.0,2020
,Réseau,32234,Déraillement,2020-11-25,Un train du GI de retour d'un chantier déraille sur voie principale suite à freinage et réaction dans le corps du train,AURA,Vienne (38),4.333333333333333,2020
,Réseau,32276,Expédition d'un train sans ordre écrit  de restriction de vitesse,2020-11-26,"A l'occasion d'un raté d'ouverture de passage à niveau, un train ne reçoit pas l'ordre de restriction correspondant",OCC,Venerque le Vernet (31),4.0,2020
,Cause Tiers Réseau,32430,Ouvrage en terre déterioré,2020-12-25,Un conducteur signale un glissement de terrain sur la voie adjacente,NMD,Montérolier Buchy (76),4.0,2020
18137,Réseau,17286,Incident grave de signalisation,2015-01-11,"[a]Déshuntages de zones de 1 à 27 secondes lors du passage du 867215 décelé par le SIAM.
Agent circulation non avisé.",PCA,"Pk 175,400 Dax - St Vincent de Tyrosse",,2015
18121,Réseau,,Incident grave de signalisation,2015-01-12,"L'incident est provoqué par une défectuosité du bloc POS.SI/OR. 8.24 n°AD127 du 09/75 ( KPg impair, circuit de réarmement). Ce bloc était sur liste restrictive.Déshuntage au PN 2.",LR,Le montastier,,2015
20973,Réseau,,Incident grave de signalisation,2015-01-13,"Un agent de conduite signale la présentation du VL au lieu du VL Cli au Pk 355,5 comme premier signal de préannonce du TIVD 100 km 354+563. Oubli d'activation du commutateur ""VL160"" sur le P 355,5V2.",AUV,La possonière,,2015
18247,Mobilités,17397,Déraillement,2015-01-26,[m] Déraillement de 2 wagons du train 74246 à la sortie du faisceau triage sur voie principale VCE avec engagement de la voie voisine.,PCA,Hourcade,,2015
20615,Réseau,,RFC,2015-02-11,"Rate de fermeture de PN 1 : Après une opération de ballastage du Pk 2+000 au 1+600 sur la DFV Saintes Saujon (opération n° 315A), le conducteur du TTx se présente au C222 (PK1+057) point de sortie du domaine protégé situé en amont du PN1 (PK0+998) situé hors DFV en aval du C222  du TTx.Après accord de  la sortie du domaine protégé, les agents sur le TTx constatent l’ouverture du C222 et dans le même temps la non fermeture du PN1, ils  avisent l’AC et le TTx reste au droit du C222 sans se mettre en mouvement.",Poitou-Charentes,Saintes,,2015
18467,Réseau,17538,Dégagement intempestif du domaine fermé,2015-02-12,Sortie « intempestive » TTX 401 (Infra M&T) du domaine fermé (DFV sur ZEP 5553),PRG,Gare de Paris-Montparnasse,,2015
,Réseau,,Défaillance voie,2015-02-17,"Lors de la tournée Mauzin du 17/02/2015, un sur écartement de la voie est détecté sur Voie A.",NOR,Rouen,,2015
,Réseau,,Défaillance voie,2015-02-19,Interdiction de passage sur l'aiguille 110 après passage du mauzin.,Poitou-Charentes,Poitiers,,2015
18516,Réseau,17621,Autorisation de franchissement d’un signal fermé,2015-02-23,Le train Transilien n°745725 franchit fermé le C119 avec engagement du point protégé avec talonnage de l'aiguille 141,PE,Nogent le perreux,,2015
18702,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2015-03-09,Franchissement du signal SFP S009 en position fermée en gare de Luxembourg par le train n°839377.,ETR,Luxembourg Ville,,2015
18643,Réseau,0,Défaillance voie,2015-03-09,DEFOA- Défaut de géométrie détecté par Matisa nécessitant l'arrêt des trains.,PN,Epinay Villetaneuse,,2015
18732,Mobilités,17757,Portes ouvertes sur train de voyageurs en circulation,2015-03-15,Détection d'une porte ouverte en dehors des détections par le système sur le train TGV 6882 de en cours de route.,AL,Colmar 68,,2015
18822,Mobilités,17816,Dérive,2015-03-24,Dérive du train TER CA n°839203 au cours de son arrêt à Magneux-Courlandon,CA,Magneux-Courlandon (51),,2015
18901,Réseau,17884,Dérive,2015-04-02,Dérive d'un engin rail/route sur domaine protégé entre Sarlat et Siorac,PCA,Sarlat,,2015
19052,Réseau,17954,Franchissement intempestif d'un signal d'arrêt fermé,2015-04-03,Franchissement du signal Carré n°314.,ALP,St Hilaire (38),,2015
18931,Mobilités,17911,Franchissement intempestif d'un signal d'arrêt fermé,2015-04-06,Franchissement de signal Carré bas ayant entraîné un nez à nez des trains Evo848953 et 848462 sans collision.,PIC,Amiens,,2015
18985,Mobilités,17946,Incendie à bord d’un train,2015-04-10,Incendie d'un engin moteur,PAK,Fos Coussoul,,2015
21001,Réseau,,RFC,2015-04-11,Un agent de conduite signale VL + S au C 846.,PCA,Boisseau,,2015
19049,Cause Tiers Réseau,18016,Collision contre obstacle à un passage à niveau,2015-04-21,"[a] Heurt du train IC n°1646 avec un camion semi-remorque au PN41 SAL4 non repris PSN et
déraillement du train voie 2.",PE,Nangis (77),,2015
19047,Réseau,0,Défaillance voie,2015-04-21,Défaut de géométrie de la voie (mauzin),RA,St-Jodard & St-Étienne-Châteaucreux,,2015
19176,Réseau,18120,Franchissement intempestif d'un signal d'arrêt fermé,2015-05-05,[r] Franchissement du C 60 fermé avec talonnage d'aiguille sur voie principale par train 997028 du GID Mainteneur. Dégâts à l'aiguille.,PCA,Bayonne,,2015
21004,Réseau,,Dégagement intempestif du domaine fermé,2015-05-19,Dégagement Intempestif du Domaine Fermé.,PAK,Droué,,2015
19296,Réseau,18198,Défaillance voie,2015-05-20,Le train 434229 signale à l'AC des Aubrais poste 1 un choc anormal au niveau du Km 155+900,CEN,Phitiviers,,2015
19342,Réseau,,Mise en oeuvre de travaux sans protection,2015-05-22,"Le train EF SNCF n° 879720 (Marseille-Saint-Charles - Miramas) est normalement engagé sur le raccordement sud par l'ouverture du panneau C802 qui présente l'indication ""A + RR30"". Le conducteur aperçoit deux agents du service de maintenance qui poussent un lorry à main.",CEN,Miramas,,2015
19300,Mobilités,18212,Déraillement,2015-05-24,"Déraillement de 2 wagons sur VP du train de Fret de  n°30103, arrachement de la caténaire et de poteaux, autres dommages à l'infrastructure.",LOR,voie 1 bis Hagondange (57),,2015
19392,Mobilités,18283,Défaillance voie,2015-05-29,"Découverte, suite à signalement conducteur TN 558822, rupture rail (« trou au niveau de la voie »), sur voie 1, aux environs du km 21,700 avec interdictions de circulation",PSL,Gare de Montreuil,,2015
19476,Mobilités,00000,Dépassement de la vitesse limite de plus de 40 km/h,2015-06-10,"DVL train > 40 pour circulation du train IC 3120 (matériel parc spécialisé, rame V2N 82), sans restrictions de vitesse, avec suspension pneumatique isolée sur voiture 50 87 3674019-4",NOR,Entre Le Havre & Rouen R.D.,,2015
19549,Mobilités,0,Dépassement de la vitesse limite de plus de 40 km/h,2015-06-17,Dépassement de vitesse supérieur à 40 km/h,LR,Narbonne (11),,2015
19550,Mobilités,0,Dépassement de la vitesse limite de plus de 40 km/h,2015-06-17,Dépassement de vitesse supérieur à 40 km/h,LR,Narbonne (11),,2015
19574,Mobilités,18463,Incendie à bord d’un train,2015-06-24,Incendie  dans un train (de voyageurs),RA,Lyon Part-Dieu (69),,2015
20892,Réseau,,Incident grave de signalisation,2015-06-27,Présentation d'une indication moins impérative,LOR,Dieulouard,,2015
19752,Mobilités,18633,Franchissement intempestif d'un signal d'arrêt fermé,2015-07-22,[m] Franchissements multiples de Cv par même circulation avec engagement VP,NPC,Calais,,2015
19834,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2015-07-30,[m] Ouverture intempestive porte  en ligne - sur voiture R10 du TGV 8514 (UM2 TGV A  rame 373T + rame 363Q),PRG,Entre Massy TGV & Paris-Montparnasse,,2015
19827,Réseau,,Incident MD (Plan PUI-PMD),2015-07-30,[r] Déraillement wagon-citerne MD,RA,Triage de Sibelin (69),,2015
19842,Mobilités,0,Incendie à bord d’un train,2015-08-02,[m] Incendie dans un train à Lunel (34),LR,Lunel (34),,2015
19833,Cause Tiers Réseau,,Collision contre obstacle (hors Passage à Niveau),2015-08-02,"[a] Collision du TGV 8729 (UM2 TGV A) contre un obstacle (ensemble agricole > 3,5T) sur voie 1 aux environs du Km 364 + 000 + déraillement avec engagement voie contigüe",BR,Entre Noyal-A. PL & Cesson-S. PL,,2015
20005,Mobilités,,Franchissement intempestif d'un signal d'arrêt fermé,2015-08-18,"[m] Franchissement intempestif du Cv768 de PSL
par le Pilote Locotracteur. Engagement du point protégé. risque de nez à Nez",PSL,Paris Saint Lazare,,2015
20083,Réseau,18859,RFC,2015-08-25,[r] Raté de fermeture du PN 189 au passage du TER 860733 suite à deshuntage,CEN,St Aignan Noyers,,2015
20178,Mobilités,18938,Déraillement,2015-09-04,[m] Déraillement fourgons porte-auto,PAK,St Marcel (13),,2015
21348,Réseau,0000,RFC,2015-09-04,[r] Raté de fermeture du PN 58 SAL2 (2 1/2 barrières) au passage d'un train,LOR,PN 58 entre Nancy et St Dié,,2015
19633,Réseau,18515,Dégagement intempestif du domaine fermé,2015-07-02,Sortie intempestive du domaine fermé par un Train de Travaux (TTx) du GI chargé de la maintenance.  Sans conséquence.,RA,Entre Saze  P71 & Redessan - P72,,2015
20282,Réseau,19016,Déraillement,2015-09-15,"[r] DERAIL / Déraillement, sur voie aig7 sur voie 1, dun TTX (3 bogies),
au cours dune manoeuvre",PDL,Château du Loir,,2015
19623,Mobilités,18513,Incendie à bord d’un train,2015-07-02,Dégagement de fumée sur la motrice arrière du 6876,PAK,La-Penne-sur-Huveaune (13),,2015
20512,Réseau,,Ouvrage en terre déterioré,2015-10-04,[a] Défaillance d'ouvrage en terre nécessitant l'arrêt des circulations,PAK,Théoule sur mer,,2015
20602,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2015-10-08,[m] Portes ouvertes en ligne,PAK,EZE (06),,2015
20586,Mobilités,,Portes ouvertes sur train de voyageurs en circulation,2015-10-09,[m] Portes Ouvertes en circulation sur le train 841915,NPC,Lille,,2015
